term	sem	KeyBERT
30mg		0.0006666666666666666
30mgkg		0.0006666666666666666
30min		0.0006666666666666666
30th		0.0006666666666666666
34dihydroxyphenylacetic_acid_lex	Chemical	0.0013333333333333333
34methylenedioxymethamphetamine_lex	Chemical	0.002
35day		0.0006666666666666666
37dimethyl1propargylxanthine_lex	Chemical	0.0006666666666666666
37yearold		0.0006666666666666666
3a4		0.0006666666666666666
3alphahydroxy3betamethyl5alphapregnan20one_lex	Chemical	0.0006666666666666666
3alphahydroxy5alphapregnan20one_lex	Chemical	0.0006666666666666666
3alphahydroxy5betapregnan20one_lex	Chemical	0.0006666666666666666
3alphatropanyl24chorophenoxybutyrate_lex	Chemical	0.0006666666666666666
3alphatropyl_2pbromophenylpropionate_lex	Chemical	0.0006666666666666666
3antineutrophil		0.0006666666666666666
3azido23deoxythymidine_lex	Chemical	0.0006666666666666666
3azido3dideoxythymidine_lex	Chemical	0.0006666666666666666
3benzenesulfonyl74methylpiperazin1yl1hindole_lex	Chemical	0.0006666666666666666
3h		0.0006666666666666666
3h17		0.0006666666666666666
3h5azadeoxycytidine_lex	Chemical	0.0006666666666666666
3hdihydroergocryptine_lex	Chemical	0.0006666666666666666
3hinulin		0.0006666666666666666
3hlarginine_lex	Chemical	0.0006666666666666666
3hnaloxone_lex	Chemical	0.0006666666666666666
3hour		0.0006666666666666666
3hydroxy		0.0006666666666666666
3hydroxy3		0.0006666666666666666
3hydroxybutyrate_lex	Chemical	0.0006666666666666666
3hydroxymethyl55diphenylhydantoin_lex	Chemical	0.0006666666666666666
3hydroxynmethylmorphinan_lex	Chemical	0.0006666666666666666
3mercaptopropionic_acid_lex	Chemical	0.0006666666666666666
3methoxy4hydroxyphenethyleneglycol_lex	Chemical	0.0006666666666666666
3methyladenine_lex	Chemical	0.0006666666666666666
3methylcholanthrene_lex	Chemical	0.0006666666666666666
3mgkg		0.0006666666666666666
3nitrotyrosine_lex	Chemical	0.0006666666666666666
3r1234dichlorophenylethyl14diazabicyclo430nonane_lex	Chemical	0.0006666666666666666
3s1234dichlorophenylethyl14diazabicyclo430nonane_lex	Chemical	0.0006666666666666666
3sr4ars6sr8ars6phosphonomethyldecahydr_oisoquinoline3_carboxylic_acid_lex	Chemical	0.0006666666666666666
3week		0.0006666666666666666
400iu2		0.0006666666666666666
40k		0.0006666666666666666
40microgramskg		0.0006666666666666666
40tetrahydropyranyladriamycin_lex	Chemical	0.0006666666666666666
45yearold		0.0006666666666666666
478x		0.0006666666666666666
47dihydroxyisoflavone_lex	Chemical	0.0006666666666666666
47yearold		0.0006666666666666666
480mg		0.0006666666666666666
4aminopyridine_lex	Chemical	0.0013333333333333333
4artrans44a56788a9odihydro5npropyl2hpyrazo_lo34quinoline_hydrochloride_lex	Chemical	0.0006666666666666666
4hydroxy2nonenal_lex	Chemical	0.0006666666666666666
4mg		0.0006666666666666666
4sem		0.0006666666666666666
4wk		0.0006666666666666666
50mg		0.002
50mgkg		0.0013333333333333333
52412dihydro2acenaphthylenylpiperazinylethyl23dihy_dro1h_indol2one_lex	Chemical	0.0006666666666666666
57dht_lex	Chemical	0.0006666666666666666
57dichlorokynurenic_acid_lex	Chemical	0.0006666666666666666
57dihydroxytryptamine_lex	Chemical	0.0013333333333333333
5azacytidine_lex	Chemical	0.0013333333333333333
5azc_lex	Chemical	0.0006666666666666666
5fluorouracil_lex	Chemical	0.008666666666666666
5fu_lex	Chemical	0.007333333333333333
5ht_lex	Chemical	0.004
5ht1a		0.0006666666666666666
5ht1b		0.0006666666666666666
5ht2		0.0013333333333333333
5ht2a		0.0006666666666666666
5ht4		0.0006666666666666666
5ht6		0.0006666666666666666
5httlpr		0.0006666666666666666
5hydroxyindoleacetic_acid_lex	Chemical	0.0006666666666666666
5hydroxytriptamine_lex	Chemical	0.0006666666666666666
5hydroxytryptamin1a_lex	Chemical	0.0006666666666666666
5hydroxytryptamine_lex	Chemical	0.004666666666666667
5hydroxytryptamine4_lex	Chemical	0.0006666666666666666
5hydroxytryptaminergic_agonists_lex	Chemical	0.0006666666666666666
5hydroxytryptophan_lex	Chemical	0.0013333333333333333
5mg		0.002
5mgkg		0.0006666666666666666
5microgramskg		0.0006666666666666666
5nethylcarboxamidoadenosine_lex	Chemical	0.0006666666666666666
5v		0.0006666666666666666
5yearold		0.0006666666666666666
600mgm2		0.0006666666666666666
62yearold		0.0006666666666666666
65yearold		0.0006666666666666666
67yearold		0.0006666666666666666
69yearold		0.0006666666666666666
6betahydroxylase		0.0006666666666666666
6chloro78dihydroxy3allyl1phenyl2345tetrahydro1h3benzaze_pine_hydrobromide_lex	Chemical	0.0006666666666666666
6hour		0.0006666666666666666
6hydroxydopamine_lex	Chemical	0.004
6ohda_lex	Chemical	0.002
6thioguanine_lex	Chemical	0.0006666666666666666
70min		0.0006666666666666666
76yearold		0.0006666666666666666
77yearold		0.0006666666666666666
77yold		0.0006666666666666666
7alphahydroxylase		0.0006666666666666666
7alphahydroxylation		0.0006666666666666666
7e		0.0006666666666666666
7ethoxyresorufinodeethylase		0.0006666666666666666
7hydroxydipropyloaminotetralin		0.0006666666666666666
7pentoxyresorufinodealkylase		0.0006666666666666666
800micrograms		0.0006666666666666666
80mgday		0.0006666666666666666
80mgkgday		0.0006666666666666666
82yearold		0.0006666666666666666
84aminolmethylbutylamino_5lhexyloxy6methoxy4methylquinoline_lex	Chemical	0.0006666666666666666
8aminoquinoline_lex	Chemical	0.0006666666666666666
8bromo_cyclic_adenosine_monophosphate_lex	Chemical	0.0006666666666666666
8cyclopentyltheophylline_lex	Chemical	0.0006666666666666666
8phenyltheophylline_lex	Chemical	0.0006666666666666666
8week		0.0006666666666666666
92methoxy4methylsulphonylaminophenylamino_n5dimethyl_4acridinecarboxamide_lex	Chemical	0.0006666666666666666
99mtcglucarate_lex	Chemical	0.0006666666666666666
9month		0.0006666666666666666
a		0.018666666666666668
a1		0.0013333333333333333
a1a2a		0.0006666666666666666
a2		0.0006666666666666666
a2a		0.0026666666666666666
a2a1		0.0006666666666666666
a2aa1		0.0006666666666666666
a_falling_platelet_count_lex	Disease	0.0006666666666666666
a_loss_of_visual_acuity_lex	Disease	0.0006666666666666666
a_significant_rise_in_systolic_blood_pressure_lex	Disease	0.0006666666666666666
aactinin		0.0006666666666666666
aap_lex	Chemical	0.0006666666666666666
abandoning		0.0006666666666666666
abdomen		0.0013333333333333333
abdominal		0.005333333333333333
abdominal_infections_lex	Disease	0.0006666666666666666
abdominal_pain_lex	Disease	0.005333333333333333
abductor		0.0006666666666666666
abecarnil_lex	Chemical	0.0006666666666666666
abecarrnil_lex	Chemical	0.0006666666666666666
aberrant		0.0006666666666666666
abilities		0.0013333333333333333
ability		0.002
ablation		0.002
abnormal		0.008
abnormal_audiograms_with_deficits_mostly_in_the_high_frequency_range_of_four		0.0006666666666666666
abnormal_involuntary_motor_movements_lex	Disease	0.0006666666666666666
abnormal_involuntary_movement_lex	Disease	0.0006666666666666666
abnormal_involuntary_movements_lex	Disease	0.0013333333333333333
abnormal_left_ventricular_filling_lex	Disease	0.0006666666666666666
abnormal_liver_function_lex	Disease	0.0006666666666666666
abnormal_movements_lex	Disease	0.002
abnormal_ocular_motility_lex	Disease	0.0006666666666666666
abnormalities		0.02
abnormalities_in_neuronal_systems_lex	Disease	0.0006666666666666666
abnormalities_in_the_cortex_hippocampus_white_matter_and_ventricles_lex	Disease	0.0006666666666666666
abnormalities_of_liver_function_lex	Disease	0.0006666666666666666
abnormality		0.002
abnormally		0.0006666666666666666
aborted		0.0006666666666666666
abortion_lex	Disease	0.0013333333333333333
abortions_lex	Disease	0.0006666666666666666
about		0.004
abruptness		0.0006666666666666666
abscess		0.0006666666666666666
absence		0.0033333333333333335
absence_epilepsy_lex	Disease	0.0006666666666666666
absence_seizure_lex	Disease	0.0006666666666666666
absence_seizures_lex	Disease	0.0013333333333333333
absences		0.0006666666666666666
absent_kidneys_and_ureters_lex	Disease	0.0006666666666666666
absorb		0.0006666666666666666
absorbed		0.0006666666666666666
absorption		0.0013333333333333333
absorptionlimiting		0.0006666666666666666
abstinence		0.0026666666666666666
abstinent		0.0013333333333333333
abstracts		0.0006666666666666666
abundant		0.0006666666666666666
abuse		0.0026666666666666666
abusers		0.0026666666666666666
abusing		0.002
ac		0.0006666666666666666
acc9653_lex	Chemical	0.0006666666666666666
accelerated_junctional_rhythms_lex	Disease	0.0006666666666666666
accelerating		0.0006666666666666666
acceleromyography		0.0006666666666666666
accessory		0.0006666666666666666
accident		0.0006666666666666666
accidental		0.0013333333333333333
accidentally		0.0006666666666666666
accompany		0.0006666666666666666
accompanying		0.0006666666666666666
accumbal		0.0006666666666666666
accumbens		0.0013333333333333333
accumulation		0.0033333333333333335
accuracy		0.0006666666666666666
accurate		0.0006666666666666666
ace		0.002
ace_inhibitor_lex	Chemical	0.002
ace_inhibitors_lex	Chemical	0.0013333333333333333
aceiinduced		0.0006666666666666666
acetaldehyde_lex	Chemical	0.0006666666666666666
acetaminophen_lex	Chemical	0.010666666666666666
acetazolamide_lex	Chemical	0.0013333333333333333
acetic_acid_lex	Chemical	0.002
acetoacetate_lex	Chemical	0.0006666666666666666
acetrizoate_lex	Chemical	0.0006666666666666666
acetylated		0.0006666666666666666
acetylcholine_lex	Chemical	0.014
acetylcholinesterase		0.005333333333333333
acetylcholinesterases		0.0006666666666666666
acetylsalicylate_lex	Chemical	0.0006666666666666666
acetylsalicylic_acid_lex	Chemical	0.002
acetyltransferase		0.0013333333333333333
ache		0.0006666666666666666
acid		0.0033333333333333335
acidic		0.0026666666666666666
acidification		0.0006666666666666666
acidity		0.0006666666666666666
acidosis_lex	Disease	0.002
acidotic		0.0006666666666666666
acids		0.0006666666666666666
acitretin_lex	Chemical	0.0006666666666666666
acne_lex	Disease	0.002
aconitase		0.0006666666666666666
aconitine_lex	Chemical	0.002
aconitum		0.0006666666666666666
acoustic		0.0006666666666666666
acquired		0.0006666666666666666
acquired_immunodeficiency_syndrome_lex	Disease	0.0006666666666666666
acrodermatitis_enteropathica_lex	Disease	0.0006666666666666666
acrolein_lex	Chemical	0.0006666666666666666
acromegalic_lex	Disease	0.0013333333333333333
acromegaloid		0.0006666666666666666
acromegaly_lex	Disease	0.002
acted		0.0006666666666666666
acth_lex	Chemical	0.0006666666666666666
actin		0.0013333333333333333
action		0.0026666666666666666
actions		0.0006666666666666666
activate		0.0013333333333333333
activation		0.014
activator		0.0013333333333333333
active		0.002
activities		0.0006666666666666666
activity		0.012
activityincreasing		0.0006666666666666666
actomycind_lex	Chemical	0.0006666666666666666
acuity		0.005333333333333333
acupuncture		0.0006666666666666666
acute		0.056666666666666664
acute_alcohol_intoxication_lex	Disease	0.0006666666666666666
acute_cardiac_syndrome_lex	Disease	0.0006666666666666666
acute_cardiovascular_failure_lex	Disease	0.0006666666666666666
acute_cholecystitis_lex	Disease	0.0013333333333333333
acute_coronary_insufficiency_lex	Disease	0.0006666666666666666
acute_coronary_syndrome_lex	Disease	0.0013333333333333333
acute_declines_in_renal_function_lex	Disease	0.0006666666666666666
acute_encephalopathy_lex	Disease	0.0006666666666666666
acute_experimental_models_of_renal_damage_lex	Disease	0.0006666666666666666
acute_hepatic_necrosis_lex	Disease	0.0006666666666666666
acute_hepatitis_lex	Disease	0.0013333333333333333
acute_hepatitislike_illness_lex	Disease	0.0006666666666666666
acute_hepatitislike_syndrome_lex	Disease	0.0006666666666666666
acute_kidney_injury_lex	Disease	0.0033333333333333335
acute_leukemia_lex	Disease	0.0013333333333333333
acute_liver_failure_lex	Disease	0.005333333333333333
acute_liver_injury_lex	Disease	0.0006666666666666666
acute_liver_insult_lex	Disease	0.0006666666666666666
acute_lymphoblastic_leucemia_lex	Disease	0.0006666666666666666
acute_lymphoblastic_leukemia_lex	Disease	0.0033333333333333335
acute_lymphocytic_leukemia_lex	Disease	0.0006666666666666666
acute_myeloblastic_leukemia_lex	Disease	0.0006666666666666666
acute_myeloid_leukemia_lex	Disease	0.0013333333333333333
acute_myocardial_infarction_lex	Disease	0.0026666666666666666
acute_nephrotoxicity_lex	Disease	0.0006666666666666666
acute_neurologic_dysfunction_lex	Disease	0.0006666666666666666
acute_nonlymphocytic_leukemia_lex	Disease	0.0006666666666666666
acute_pain_lex	Disease	0.0006666666666666666
acute_prerenal_failure_lex	Disease	0.0006666666666666666
acute_promyelocytic_leukemia_lex	Disease	0.002
acute_psychosis_lex	Disease	0.0006666666666666666
acute_renal_artery_thrombosis_lex	Disease	0.0006666666666666666
acute_renal_dysfunction_lex	Disease	0.0006666666666666666
acute_renal_failure_lex	Disease	0.024
acute_renal_injury_lex	Disease	0.0013333333333333333
acute_renal_insufficiency_lex	Disease	0.0013333333333333333
acute_stroke_lex	Disease	0.0006666666666666666
acute_tlymphocytic_leukemia_lex	Disease	0.0006666666666666666
acute_tubular_necrosis_lex	Disease	0.0026666666666666666
acute_tubulointerstitial_nephritis_lex	Disease	0.0006666666666666666
acutely		0.0006666666666666666
acuteonset		0.0006666666666666666
acylamidase		0.0006666666666666666
adalat_lex	Chemical	0.0006666666666666666
adam		0.0006666666666666666
adam10		0.0006666666666666666
adam17		0.0006666666666666666
adc		0.0006666666666666666
add		0.0013333333333333333
added		0.002
addiction		0.002
addictive		0.0006666666666666666
addicts		0.0013333333333333333
adding		0.0013333333333333333
addition		0.002
additional		0.002
additive		0.002
addon		0.0013333333333333333
addressed		0.0006666666666666666
adduct		0.0006666666666666666
adductor		0.0006666666666666666
adductor_spasmodic_dysphonia_lex	Disease	0.0006666666666666666
adducts		0.0006666666666666666
adenocarcinoma_lex	Disease	0.002
adenohypophyseal_tumors_lex	Disease	0.0006666666666666666
adenoma_lex	Disease	0.002
adenomas_lex	Disease	0.0006666666666666666
adenomatous_polyps_lex	Disease	0.0006666666666666666
adenomyosis_lex	Disease	0.0006666666666666666
adenoribosylation		0.0006666666666666666
adenosine_lex	Chemical	0.006666666666666667
adenosine_a2aa1_receptor_antagonist_lex	Chemical	0.0006666666666666666
adenosine_diphosphate_lex	Chemical	0.0006666666666666666
adenosine_triphosphate_lex	Chemical	0.0006666666666666666
adenovirus		0.0006666666666666666
adenovirus_disease_lex	Disease	0.0006666666666666666
adenovirus_infection_lex	Disease	0.0006666666666666666
adenylate		0.0013333333333333333
adhd_lex	Disease	0.0006666666666666666
adherence		0.0006666666666666666
adiponectin		0.0006666666666666666
adjustment		0.0013333333333333333
adjuvant		0.002
administer		0.0006666666666666666
administered		0.08533333333333333
administering		0.0033333333333333335
administration		0.009333333333333334
admissions		0.0006666666666666666
admitted		0.0013333333333333333
admixed		0.0013333333333333333
adn		0.0006666666666666666
adolescent		0.002
adolescents		0.002
adp_lex	Chemical	0.0006666666666666666
adr_lex	Chemical	0.004666666666666667
adrenal		0.002
adrenalectomy		0.0006666666666666666
adrenaline_lex	Chemical	0.008
adrenaline_arrhythmia_lex	Disease	0.0006666666666666666
adrenergic		0.010666666666666666
adrenoceptor		0.0026666666666666666
adrenoceptors		0.0013333333333333333
adrenoceptorsmediated		0.0006666666666666666
adrenocorticotrophic		0.0006666666666666666
adriamycin_lex	Chemical	0.012
adriamycinol_lex	Chemical	0.0006666666666666666
adriamycinone_lex	Chemical	0.0006666666666666666
adrs		0.0006666666666666666
adsd_lex	Disease	0.0006666666666666666
adult		0.004
adult_respiratory_distress_syndrome_lex	Disease	0.0006666666666666666
adulthood		0.0006666666666666666
adultonset_diabetes_lex	Disease	0.0006666666666666666
adults		0.0013333333333333333
adverse		0.07066666666666667
adverse_drug_reaction_lex	Disease	0.002
adverse_drug_reactions_lex	Disease	0.002
adverse_effect_on_the_proximal_eighth_nerve_lex	Disease	0.0006666666666666666
adversely		0.0006666666666666666
advocate		0.0006666666666666666
advocated		0.0006666666666666666
adynamic_bone_disease_lex	Disease	0.0006666666666666666
aeroallergens		0.0006666666666666666
aerosol		0.0006666666666666666
aerosolized		0.0006666666666666666
aeruginosa		0.0013333333333333333
aetiology		0.0006666666666666666
af_lex	Disease	0.0006666666666666666
affect		0.004666666666666667
affected		0.005333333333333333
affecting		0.0006666666666666666
affection_of_the_musculoskeletal_system_lex	Disease	0.0006666666666666666
affective		0.0026666666666666666
affective_disorder_lex	Disease	0.0013333333333333333
affective_disorders_lex	Disease	0.0006666666666666666
affects		0.0026666666666666666
affinity		0.0026666666666666666
african		0.0013333333333333333
after		0.011333333333333334
afterdepolarization		0.0006666666666666666
again		0.0006666666666666666
against		0.0013333333333333333
agc_lex	Disease	0.0006666666666666666
age		0.012
aged		0.0026666666666666666
agedependent		0.0026666666666666666
ageinginduced		0.0006666666666666666
ageinteraction		0.0006666666666666666
agent		0.004666666666666667
agents		0.006
agerelated		0.0006666666666666666
ages		0.0006666666666666666
agespecific		0.0006666666666666666
aggravate		0.004
aggravated		0.0006666666666666666
aggravates		0.0006666666666666666
aggravation		0.002
aggregation		0.0006666666666666666
aggression_lex	Disease	0.0026666666666666666
aggressive_behavior_lex	Disease	0.0013333333333333333
aggressive_behaviors_lex	Disease	0.0006666666666666666
aggressively		0.0006666666666666666
aggressiveness_lex	Disease	0.0026666666666666666
aging		0.004666666666666667
agitated		0.0006666666666666666
agitation_lex	Disease	0.004666666666666667
agonism		0.0006666666666666666
agonist		0.022
agonistinduced		0.0006666666666666666
agonists		0.008
agoraphobia_lex	Disease	0.002
agranulocytosis_lex	Disease	0.002
agricultural		0.002
ahf_lex	Disease	0.0006666666666666666
aids_lex	Disease	0.006
aim		0.0006666666666666666
air		0.0013333333333333333
airflow		0.0006666666666666666
airway		0.0033333333333333335
airway_obstruction_lex	Disease	0.0006666666666666666
aj		0.0006666666666666666
akathisia_lex	Disease	0.004666666666666667
akbr		0.0006666666666666666
aki_lex	Disease	0.002
akinesia_lex	Disease	0.0013333333333333333
akinetic_lex	Disease	0.0006666666666666666
akt		0.0006666666666666666
alanine_lex	Chemical	0.0013333333333333333
albino		0.0013333333333333333
albumin		0.0006666666666666666
albuminuria_lex	Disease	0.0033333333333333335
albuterol_lex	Chemical	0.0006666666666666666
alcalinization		0.0006666666666666666
alcohol_lex	Chemical	0.006666666666666667
alcohol_abuse_lex	Disease	0.0006666666666666666
alcohol_dependence_lex	Disease	0.0006666666666666666
alcoholic_cirrhosis_lex	Disease	0.0006666666666666666
alcoholic_extract_of_the_berries_of_hawthorn_lex	Chemical	0.0006666666666666666
alcoholic_hepatitis_lex	Disease	0.0006666666666666666
aldehyde_lex	Chemical	0.0006666666666666666
aldomet_lex	Chemical	0.0006666666666666666
aldosterone_lex	Chemical	0.004666666666666667
alendronate_lex	Chemical	0.0013333333333333333
alendronate_sodium_lex	Chemical	0.0006666666666666666
alert		0.0013333333333333333
alertness		0.0006666666666666666
alertnesssedation		0.0006666666666666666
alf_lex	Disease	0.002
alfentanil_lex	Chemical	0.0026666666666666666
alkali_lex	Chemical	0.0006666666666666666
alkaline		0.002
alkaloid		0.002
alkalosis_lex	Disease	0.0006666666666666666
alkylating_agents_lex	Chemical	0.0006666666666666666
alkylxanthines_lex	Chemical	0.0006666666666666666
all_lex	Disease	0.002
all_transretinoic_acid_lex	Chemical	0.0006666666666666666
alleles		0.0006666666666666666
allergenrelated		0.0006666666666666666
allergic_lex	Disease	0.0026666666666666666
allergic_reaction_lex	Disease	0.002
allergic_reactions_lex	Disease	0.0033333333333333335
allergictype		0.0006666666666666666
allergy_lex	Disease	0.0026666666666666666
alleviate		0.002
alleviated		0.002
alleviates		0.0006666666666666666
allocated		0.0006666666666666666
allocortical		0.0006666666666666666
allodynia_lex	Disease	0.0006666666666666666
allodynic_lex	Disease	0.0006666666666666666
allogeneic		0.0013333333333333333
allograft		0.004666666666666667
allografts		0.0013333333333333333
allopregnanolone_lex	Chemical	0.0006666666666666666
allopurinol_lex	Chemical	0.0013333333333333333
allowed		0.0006666666666666666
alltrans_retinoic_acid_lex	Chemical	0.0006666666666666666
alltransretinoic_acid_lex	Chemical	0.0006666666666666666
alone		0.0006666666666666666
alopecia_lex	Disease	0.0013333333333333333
aloud		0.0013333333333333333
alpha		0.002
alpha1		0.0006666666666666666
alpha1adrenergic		0.0006666666666666666
alpha1adrenoceptor		0.0006666666666666666
alpha2		0.002
alpha2abc		0.0006666666666666666
alpha2abcknockout		0.0006666666666666666
alpha2adrenergic		0.0013333333333333333
alpha2adrenergic_receptor_agonist_lex	Chemical	0.0006666666666666666
alpha2adrenoceptor		0.0013333333333333333
alpha2adrenoceptors		0.0006666666666666666
alpha2i1receptor		0.0006666666666666666
alpha2receptor		0.0006666666666666666
alpha3		0.0013333333333333333
alpha5		0.0006666666666666666
alphaadrenergic		0.0006666666666666666
alphaadrenoceptor		0.002
alphaatrial		0.0006666666666666666
alphabenzene_hexachloride_lex	Chemical	0.0006666666666666666
alphablocker		0.0006666666666666666
alphabungarotoxin		0.0006666666666666666
alphaenac		0.0013333333333333333
alphafluorobetaalanine_lex	Chemical	0.0006666666666666666
alphaglucosidase		0.0006666666666666666
alphahydroxymetoprolol_lex	Chemical	0.0006666666666666666
alphalipoic_acid_lex	Chemical	0.0006666666666666666
alphamethyldopa_lex	Chemical	0.0013333333333333333
alphamethylparatyrosine_lex	Chemical	0.0006666666666666666
alphamethyltyrosine_lex	Chemical	0.0006666666666666666
alphamotoneurons		0.0006666666666666666
alphaposition		0.0006666666666666666
alphareceptor		0.0006666666666666666
alphatc_lex	Chemical	0.0006666666666666666
alphatocopherol_lex	Chemical	0.0006666666666666666
alprazolam_lex	Chemical	0.0013333333333333333
already		0.0006666666666666666
also		0.010666666666666666
alteplase		0.0006666666666666666
alteration		0.0006666666666666666
alterations		0.004
altered		0.002
alternating		0.0006666666666666666
alternating_rhythm_lex	Disease	0.0006666666666666666
alternating_sinus_rhythm_lex	Disease	0.0006666666666666666
alternative		0.0013333333333333333
althesin_lex	Chemical	0.0006666666666666666
although		0.006666666666666667
aluminum_lex	Chemical	0.0006666666666666666
alveolar		0.0006666666666666666
always		0.0006666666666666666
alzheimer_lex	Disease	0.0006666666666666666
alzheimers_disease_lex	Disease	0.006
amantadine_lex	Chemical	0.0006666666666666666
amantadine_hydrochloride_lex	Chemical	0.0006666666666666666
amb_lex	Chemical	0.0006666666666666666
ambient		0.0006666666666666666
amblyopia_lex	Disease	0.0006666666666666666
ambulatory		0.004
amenorrhea_lex	Disease	0.0013333333333333333
amide		0.0006666666666666666
amifostine_lex	Chemical	0.0006666666666666666
amikacin_lex	Chemical	0.002
amiloride_lex	Chemical	0.0013333333333333333
amine_lex	Chemical	0.0013333333333333333
amines_lex	Chemical	0.0013333333333333333
amino_lex	Chemical	0.0013333333333333333
amino_acid_lex	Chemical	0.004666666666666667
amino_acids_lex	Chemical	0.0006666666666666666
aminoaciduria_lex	Disease	0.0013333333333333333
aminocaproic_acid_lex	Chemical	0.0006666666666666666
aminoglycoside_lex	Chemical	0.006
aminoglycosides_lex	Chemical	0.0026666666666666666
aminoguanidine_lex	Chemical	0.0006666666666666666
aminonucleoside_lex	Chemical	0.0026666666666666666
aminophosphonovaleric_acid_lex	Chemical	0.0006666666666666666
aminophylline_lex	Chemical	0.002
aminosteroidbased		0.0006666666666666666
aminotransferase		0.006666666666666667
amiodarone_lex	Chemical	0.012
amisulpride_lex	Chemical	0.002
amitriptyline_lex	Chemical	0.0026666666666666666
aml_lex	Disease	0.0006666666666666666
amlodipine_lex	Chemical	0.0033333333333333335
ammonia_lex	Chemical	0.0026666666666666666
ammonium_lex	Chemical	0.0006666666666666666
